site,page_content,device,run,tested_url,fetch_time_utc,lighthouse_version,score,fcp_ms,lcp_ms,tbt_ms,cls,speed_index_ms
Docs7,Scheduling guide,desktop,7,https://upstash-docs.docs7.io/docs/qstash/features/schedules,2026-09-17T11:01:48.887Z,13.4.1,94,281.0014850418174,601.0038611087252,190.50000000000023,0.000402528157040133,565.6219021555186
Docs7,Scheduling guide,desktop,8,https://upstash-docs.docs7.io/docs/qstash/features/schedules,2026-09-17T11:03:29.677Z,13.4.1,94,281.00145606132094,541.0033489410382,204.0000000000001,0.000402528157040133,541.4628772816407
Docs7,Scheduling guide,desktop,9,https://upstash-docs.docs7.io/docs/qstash/features/schedules,2026-09-17T11:10:26.080Z,13.4.1,79,281.00224809793775,701.0069691036072,480.49999999999966,0.000402528157040133,704.2287754083991
Docs7,Scheduling guide,desktop,10,https://upstash-docs.docs7.io/docs/qstash/features/schedules,2026-09-17T11:12:04.913Z,13.4.1,87,281.00182017207976,501.0038223613675,320.9990899139601,0.000402528157040133,691.4488892876121
Mintlify,Scheduling guide,desktop,1,https://upstash.mintlify.dev/docs/qstash/features/schedules,2026-09-17T09:07:32.316Z,13.4.1,96,524.0058200083041,1021.0162775880549,123.99999999999977,0.0001466717881634331,1014.048421026127
Mintlify,Scheduling guide,desktop,2,https://upstash.mintlify.dev/docs/qstash/features/schedules,2026-09-17T09:08:45.777Z,13.4.1,95,524.004416467845,1022.0142498441235,155.50000000000045,0.0001466717881634331,852.2259771288802
Mintlify,Scheduling guide,desktop,3,https://upstash.mintlify.dev/docs/qstash/features/schedules,2026-09-17T09:12:05.437Z,13.4.1,94,530.8144109880402,702.0094427523197,189.00000000000023,0.0001466717881634331,918.0696153402537
Mintlify,Scheduling guide,desktop,4,https://upstash.mintlify.dev/docs/qstash/features/schedules,2026-09-17T10:45:05.947Z,13.4.1,95,523.0043940887206,902.010965167357,160.00000000000023,0.0001466717881634331,857.0621346973895
Mintlify,Scheduling guide,desktop,5,https://upstash.mintlify.dev/docs/qstash/features/schedules,2026-09-17T10:53:14.868Z,13.4.1,93,524.0042678997698,1082.021061206041,190.99999999999977,0.0002756117368231141,847.5257657939235
Mintlify,Scheduling guide,desktop,6,https://upstash.mintlify.dev/docs/qstash/features/schedules,2026-09-17T10:55:06.396Z,13.4.1,90,524.0204630792258,1062.041652350828,235.49999999999932,0.0002756117368231141,867.7680085547725
Mintlify,Scheduling guide,desktop,7,https://upstash.mintlify.dev/docs/qstash/features/schedules,2026-09-17T11:01:46.780Z,13.4.1,84,523.0126208466274,1162.0247753177327,309.4999999999998,0.0001466717881634331,1053.1613398471702
Mintlify,Scheduling guide,desktop,8,https://upstash.mintlify.dev/docs/qstash/features/schedules,2026-09-17T11:03:22.169Z,13.4.1,89,524.0149367462744,1042.0426069825287,247.99999999999943,0.0002756117368231141,915.0675028933674
Mintlify,Scheduling guide,desktop,9,https://upstash.mintlify.dev/docs/qstash/features/schedules,2026-09-17T11:10:21.488Z,13.4.1,76,524.0104644004791,1062.016635034557,531.9999999999994,0.0002756117368231141,942.2497935714398
Mintlify,Scheduling guide,desktop,10,https://upstash.mintlify.dev/docs/qstash/features/schedules,2026-09-17T11:12:02.886Z,13.4.1,76,524.0118360080105,982.0275634255597,530.9969373971599,0.0001466717881634331,984.6051458863822
Docs7,Scheduling guide,mobile,1,https://upstash-docs.docs7.io/docs/qstash/features/schedules,2026-09-17T09:07:18.966Z,13.4.1,56,3582.0005537596244,9500.242587368997,327.5,0,5420.529168180281
Docs7,Scheduling guide,mobile,2,https://upstash-docs.docs7.io/docs/qstash/features/schedules,2026-09-17T09:08:44.011Z,13.4.1,90,1201.0017890331533,3376.0061125299408,156.5,0,2311.2447470606153
Docs7,Scheduling guide,mobile,3,https://upstash-docs.docs7.io/docs/qstash/features/schedules,2026-09-17T09:12:00.589Z,13.4.1,59,3550.0018049347236,9714.800587084832,232,0,5789.56596284168
Docs7,Scheduling guide,mobile,4,https://upstash-docs.docs7.io/docs/qstash/features/schedules,2026-09-17T10:45:06.428Z,13.4.1,86,1201.0021841603102,2401.005096374057,444.9998179866416,0,2542.7602811000743
Docs7,Scheduling guide,mobile,5,https://upstash-docs.docs7.io/docs/qstash/features/schedules,2026-09-17T10:53:15.419Z,13.4.1,52,3642.0038492121976,9621.909740004094,475.99999999999955,0,5356.112391647668
Docs7,Scheduling guide,mobile,6,https://upstash-docs.docs7.io/docs/qstash/features/schedules,2026-09-17T10:54:45.732Z,13.4.1,88,1201.0026496046567,2326.0059616104772,423.99999999999955,0,2172.6177640091637
Docs7,Scheduling guide,mobile,7,https://upstash-docs.docs7.io/docs/qstash/features/schedules,2026-09-17T11:01:46.138Z,13.4.1,52,3618.014649161003,9529.133469768623,477.5,0,5309.626056984643
Docs7,Scheduling guide,mobile,8,https://upstash-docs.docs7.io/docs/qstash/features/schedules,2026-09-17T11:03:16.571Z,13.4.1,53,3628.001164964868,9498.406235667982,447.00000000000045,0,5203.862697393786
Docs7,Scheduling guide,mobile,9,https://upstash-docs.docs7.io/docs/qstash/features/schedules,2026-09-17T11:10:19.453Z,13.4.1,85,1201.0040945702358,2851.0116012823355,413,0,2376.6435217991193
Docs7,Scheduling guide,mobile,10,https://upstash-docs.docs7.io/docs/qstash/features/schedules,2026-09-17T11:11:42.175Z,13.4.1,87,1201.0013101921268,3376.004476489767,246,0,2408.6765197958725
Mintlify,Scheduling guide,mobile,1,https://upstash.mintlify.dev/docs/qstash/features/schedules,2026-09-17T09:07:19.407Z,13.4.1,44,2102.0118330793393,8009.548811452272,1130.999999999999,0,6955.055235744425
Mintlify,Scheduling guide,mobile,2,https://upstash.mintlify.dev/docs/qstash/features/schedules,2026-09-17T09:08:43.503Z,13.4.1,74,2102.0073272165246,5477.021065747509,180,0,3466.254740660915
Mintlify,Scheduling guide,mobile,3,https://upstash.mintlify.dev/docs/qstash/features/schedules,2026-09-17T09:11:47.931Z,13.4.1,46,3653.006400865371,12339.054847395912,631,0,6369.696141643606
Mintlify,Scheduling guide,mobile,4,https://upstash.mintlify.dev/docs/qstash/features/schedules,2026-09-17T10:45:04.162Z,13.4.1,61,2101.0081603388485,5026.021420889476,716.5,0,3501.0784923115993
Mintlify,Scheduling guide,mobile,5,https://upstash.mintlify.dev/docs/qstash/features/schedules,2026-09-17T10:53:14.447Z,13.4.1,46,3624.505217948097,13726.039103737909,622,0,6686.416200302489
Mintlify,Scheduling guide,mobile,6,https://upstash.mintlify.dev/docs/qstash/features/schedules,2026-09-17T10:54:28.163Z,13.4.1,56,4665.049153801735,14162.422134816703,215,0,6816.152604883171
Mintlify,Scheduling guide,mobile,7,https://upstash.mintlify.dev/docs/qstash/features/schedules,2026-09-17T11:01:40.000Z,13.4.1,63,2101.004517277259,7841.518633768694,325,0,4935.727781638329
Mintlify,Scheduling guide,mobile,8,https://upstash.mintlify.dev/docs/qstash/features/schedules,2026-09-17T11:03:11.044Z,13.4.1,81,2102.011083118167,3827.0217044397446,233,0,3346.0804533151477
Mintlify,Scheduling guide,mobile,9,https://upstash.mintlify.dev/docs/qstash/features/schedules,2026-09-17T11:10:18.579Z,13.4.1,48,3640.0045019595054,13532.043620677388,532.5000000000018,0,6752.8143922374165
Mintlify,Scheduling guide,mobile,10,https://upstash.mintlify.dev/docs/qstash/features/schedules,2026-09-17T11:11:32.242Z,13.4.1,46,3632.0026001010738,11452.037441455455,643.4999999999982,0,6635.671634725413
Docs7,SDK setup guide,desktop,1,https://upstash-docs.docs7.io/docs/redis/sdks/ts/getstarted,2026-09-17T09:08:10.772Z,13.4.1,100,281.00163563260145,586.5040890815036,67,0.0013451487024795387,704.0644641590025
Docs7,SDK setup guide,desktop,2,https://upstash-docs.docs7.io/docs/redis/sdks/ts/getstarted,2026-09-17T09:15:21.049Z,13.4.1,100,281.0020212557928,641.0056595162198,60,0.000402528157040133,694.7289791404444
Docs7,SDK setup guide,desktop,3,https://upstash-docs.docs7.io/docs/redis/sdks/ts/getstarted,2026-09-17T09:12:43.192Z,13.4.1,100,281.002021278506,561.0048510684145,47.499999999999886,0.000402528157040133,729.8194818325705
Docs7,SDK setup guide,desktop,4,https://upstash-docs.docs7.io/docs/redis/sdks/ts/getstarted,2026-09-17T10:44:46.204Z,13.4.1,98,281.0028288638138,641.0079208186787,79.50000000000011,0.000402528157040133,1398.2091756101188
Docs7,SDK setup guide,desktop,5,https://upstash-docs.docs7.io/docs/redis/sdks/ts/getstarted,2026-09-17T10:53:45.958Z,13.4.1,96,281.00484546619214,581.0121136654802,167,0.000402528157040133,525.7297283952455
Docs7,SDK setup guide,desktop,6,https://upstash-docs.docs7.io/docs/redis/sdks/ts/getstarted,2026-09-17T10:55:08.060Z,13.4.1,100,281.0024225041041,601.0062985106706,59,0.000402528157040133,506.0348247367839
Docs7,SDK setup guide,desktop,7,https://upstash-docs.docs7.io/docs/redis/sdks/ts/getstarted,2026-09-17T11:02:09.163Z,13.4.1,97,296.0019419487761,521.0053403591344,151.5000000000001,0.000402528157040133,604.9487799687166
Docs7,SDK setup guide,desktop,8,https://upstash-docs.docs7.io/docs/redis/sdks/ts/getstarted,2026-09-17T11:02:49.108Z,13.4.1,95,281.00243972865036,501.0051234301657,181.0000000000001,0.000402528157040133,516.7393321031409
Docs7,SDK setup guide,desktop,9,https://upstash-docs.docs7.io/docs/redis/sdks/ts/getstarted,2026-09-17T11:10:52.423Z,13.4.1,100,281.0024277315494,601.0063121020282,56.999999999999886,0.000402528157040133,514.6454912333263
Docs7,SDK setup guide,desktop,10,https://upstash-docs.docs7.io/docs/redis/sdks/ts/getstarted,2026-09-17T11:12:17.252Z,13.4.1,92,281.0020356447762,541.0046819829852,234.99999999999977,0.000402528157040133,724.6881568022568
Mintlify,SDK setup guide,desktop,1,https://upstash.mintlify.dev/docs/redis/sdks/ts/getstarted,2026-09-17T09:08:07.110Z,13.4.1,96,523.0094384037592,942.0190101437222,147.00000000000023,0.0001466717881634331,1059.05840083834
Mintlify,SDK setup guide,desktop,2,https://upstash.mintlify.dev/docs/redis/sdks/ts/getstarted,2026-09-17T09:08:20.218Z,13.4.1,80,522.5103783962953,1121.5209034835916,400.4979900496553,0.0001466717881634331,1113.9001689396541
Mintlify,SDK setup guide,desktop,3,https://upstash.mintlify.dev/docs/redis/sdks/ts/getstarted,2026-09-17T09:12:34.561Z,13.4.1,90,524.0077877859999,1042.0212193238026,229.5,0.00042228352498654726,1001.5787366826512
Mintlify,SDK setup guide,desktop,4,https://upstash.mintlify.dev/docs/redis/sdks/ts/getstarted,2026-09-17T10:44:46.446Z,13.4.1,91,523.5137050552894,1041.5192591959205,218.0000000000001,0.00042228352498654726,1047.613350290484
Mintlify,SDK setup guide,desktop,5,https://upstash.mintlify.dev/docs/redis/sdks/ts/getstarted,2026-09-17T10:53:40.066Z,13.4.1,94,524.009219447787,1042.0250351601244,169,0.00042228352498654726,1018.1791213540248
Mintlify,SDK setup guide,desktop,6,https://upstash.mintlify.dev/docs/redis/sdks/ts/getstarted,2026-09-17T10:55:08.571Z,13.4.1,87,524.0071460770183,1042.0211860958948,276.4999999999999,0.0002756117368231141,1231.0835180311876
Mintlify,SDK setup guide,desktop,7,https://upstash.mintlify.dev/docs/redis/sdks/ts/getstarted,2026-09-17T11:02:09.401Z,13.4.1,71,527.6133378515146,982.0379808982158,865.0000000000001,0.002731569998415201,1104.16590550431
Mintlify,SDK setup guide,desktop,8,https://upstash.mintlify.dev/docs/redis/sdks/ts/getstarted,2026-09-17T11:03:49.856Z,13.4.1,79,523.0121255617696,1002.020303262671,424.99999999999943,0.0002756117368231141,1093.6557161839519
Mintlify,SDK setup guide,desktop,9,https://upstash.mintlify.dev/docs/redis/sdks/ts/getstarted,2026-09-17T11:10:51.946Z,13.4.1,98,523.0100900898235,742.0145658457195,126.00000000000011,0.0001466717881634331,947.7820557488632
Mintlify,SDK setup guide,desktop,10,https://upstash.mintlify.dev/docs/redis/sdks/ts/getstarted,2026-09-17T11:12:17.277Z,13.4.1,75,540.7045154263726,962.028344161025,571.4974232580884,0.0001466717881634331,1097.8936505958036
Docs7,SDK setup guide,mobile,1,https://upstash-docs.docs7.io/docs/redis/sdks/ts/getstarted,2026-09-17T09:08:03.324Z,13.4.1,91,1201.0019522489924,3301.0065074966415,115.5,0,2513.98465131948
Docs7,SDK setup guide,mobile,2,https://upstash-docs.docs7.io/docs/redis/sdks/ts/getstarted,2026-09-17T09:15:20.986Z,13.4.1,63,3531.002294072269,9719.768372080667,107,0,5799.396346961803
Docs7,SDK setup guide,mobile,3,https://upstash-docs.docs7.io/docs/redis/sdks/ts/getstarted,2026-09-17T09:12:31.174Z,13.4.1,53,3652.0016356840824,9750.247690849921,443.5,0,5453.139858069767
Docs7,SDK setup guide,mobile,4,https://upstash-docs.docs7.io/docs/redis/sdks/ts/getstarted,2026-09-17T10:44:46.118Z,13.4.1,62,3537.0028006868224,9768.606126488692,132,0,5752.474827492495
Docs7,SDK setup guide,mobile,5,https://upstash-docs.docs7.io/docs/redis/sdks/ts/getstarted,2026-09-17T10:53:38.117Z,13.4.1,55,3607.0064849642526,9757.017978718146,380.49999999999955,0,5395.680042324879
Docs7,SDK setup guide,mobile,6,https://upstash-docs.docs7.io/docs/redis/sdks/ts/getstarted,2026-09-17T10:55:08.083Z,13.4.1,93,1201.0014563966715,3226.0047332891827,79.5,0,2100.132636678612
Docs7,SDK setup guide,mobile,7,https://upstash-docs.docs7.io/docs/redis/sdks/ts/getstarted,2026-09-17T11:02:08.648Z,13.4.1,88,1201.0005118504178,3001.001535551253,305.5,0,2333.8397561750185
Docs7,SDK setup guide,mobile,8,https://upstash-docs.docs7.io/docs/redis/sdks/ts/getstarted,2026-09-17T11:03:49.360Z,13.4.1,60,3572.0036763819885,9655.097905288254,226,0,5523.389582198692
Docs7,SDK setup guide,mobile,9,https://upstash-docs.docs7.io/docs/redis/sdks/ts/getstarted,2026-09-17T11:10:53.457Z,13.4.1,46,3626.0046465618148,9132.946951612856,722.5,0,5408.3445310524785
Docs7,SDK setup guide,mobile,10,https://upstash-docs.docs7.io/docs/redis/sdks/ts/getstarted,2026-09-17T11:11:15.858Z,13.4.1,63,3533.002150666433,9585.62040417807,128,0,5561.478998347159
Mintlify,SDK setup guide,mobile,1,https://upstash.mintlify.dev/docs/redis/sdks/ts/getstarted,2026-09-17T09:08:00.933Z,13.4.1,82,2101.0077291759094,3976.015780400816,189.5,0,3426.090223188435
Mintlify,SDK setup guide,mobile,2,https://upstash.mintlify.dev/docs/redis/sdks/ts/getstarted,2026-09-17T09:08:17.121Z,13.4.1,67,2101.508704172011,5326.524299146865,403,0,3339.026000973964
Mintlify,SDK setup guide,mobile,3,https://upstash.mintlify.dev/docs/redis/sdks/ts/getstarted,2026-09-17T09:12:27.031Z,13.4.1,87,2102.0086776456956,3227.0141011742567,193.5,0,3254.592547854582
Mintlify,SDK setup guide,mobile,4,https://upstash.mintlify.dev/docs/redis/sdks/ts/getstarted,2026-09-17T10:44:46.947Z,13.4.1,53,4659.025615260401,14255.143754316985,294,0,6819.374479783323
Mintlify,SDK setup guide,mobile,5,https://upstash.mintlify.dev/docs/redis/sdks/ts/getstarted,2026-09-17T10:53:35.743Z,13.4.1,59,2102.0086653064586,8962.041160205681,426.5,0,5024.85453638965
Mintlify,SDK setup guide,mobile,6,https://upstash.mintlify.dev/docs/redis/sdks/ts/getstarted,2026-09-17T10:55:09.827Z,13.4.1,73,2101.0115561978773,3226.0187788215508,732,0,3038.4523451941127
Mintlify,SDK setup guide,mobile,7,https://upstash.mintlify.dev/docs/redis/sdks/ts/getstarted,2026-09-17T11:02:04.850Z,13.4.1,44,3628.506220729065,10543.552948844468,737.5,0,6467.6781750072405
Mintlify,SDK setup guide,mobile,8,https://upstash.mintlify.dev/docs/redis/sdks/ts/getstarted,2026-09-17T11:03:50.329Z,13.4.1,43,3647.0054984667595,11129.06177560467,782.0000000000018,0,6410.406011769774
Mintlify,SDK setup guide,mobile,9,https://upstash.mintlify.dev/docs/redis/sdks/ts/getstarted,2026-09-17T11:10:44.745Z,13.4.1,52,3618.0075165521134,13304.08216191419,419.5,0,6473.501660751801
Mintlify,SDK setup guide,mobile,10,https://upstash.mintlify.dev/docs/redis/sdks/ts/getstarted,2026-09-17T11:11:16.403Z,13.4.1,56,2102.0173613159764,7898.071615428399,571.5000000000027,0,4851.2567619602105
Docs7,Expandable API fields,desktop,1,https://upstash-docs.docs7.io/docs/redis/sdks/ts/commands/string/set,2026-09-17T09:00:22.314Z,13.4.1,100,281.0011458264122,641.0032083139542,22,0.000402528157040133,807.2422422891811
Docs7,Expandable API fields,desktop,2,https://upstash-docs.docs7.io/docs/redis/sdks/ts/commands/string/set,2026-09-17T09:15:21.275Z,13.4.1,98,281.0011442136406,641.0032037981937,113.5,0.000402528157040133,613.0533728631448
Docs7,Expandable API fields,desktop,3,https://upstash-docs.docs7.io/docs/redis/sdks/ts/commands/string/set,2026-09-17T09:04:27.127Z,13.4.1,99,281.00393332820636,541.0090466548746,114,0.000402528157040133,488.6714821239257
Docs7,Expandable API fields,desktop,4,https://upstash-docs.docs7.io/docs/redis/sdks/ts/commands/string/set,2026-09-17T10:46:19.296Z,13.4.1,94,281.00153640387623,601.0039946500782,195.49631263069705,0.000402528157040133,547.9710396593872
Docs7,Expandable API fields,desktop,5,https://upstash-docs.docs7.io/docs/redis/sdks/ts/commands/string/set,2026-09-17T10:52:07.480Z,13.4.1,93,281,541,215.5000000000001,0.000402528157040133,530.7058314327244
Docs7,Expandable API fields,desktop,6,https://upstash-docs.docs7.io/docs/redis/sdks/ts/commands/string/set,2026-09-17T10:56:29.096Z,13.4.1,100,281.00154545129476,641.0043272636253,40.5,0.000402528157040133,680.4663205209138
Docs7,Expandable API fields,desktop,7,https://upstash-docs.docs7.io/docs/redis/sdks/ts/commands/string/set,2026-09-17T11:00:32.579Z,13.4.1,74,296.0012200232245,764.5018300348368,649.5,0.000402528157040133,997.8085836386961
Docs7,Expandable API fields,desktop,8,https://upstash-docs.docs7.io/docs/redis/sdks/ts/commands/string/set,2026-09-17T11:04:53.029Z,13.4.1,99,281.0003681676181,521.0008099687598,102.99999999999989,0.000402528157040133,702.5655412749601
Docs7,Expandable API fields,desktop,9,https://upstash-docs.docs7.io/docs/redis/sdks/ts/commands/string/set,2026-09-17T11:09:05.967Z,13.4.1,100,281.0039138135546,441.0070448643983,36.5,0.000402528157040133,538.4919871170455
Docs7,Expandable API fields,desktop,10,https://upstash-docs.docs7.io/docs/redis/sdks/ts/commands/string/set,2026-09-17T11:13:38.595Z,13.4.1,83,281.00192710310296,681.0057813093088,382.49999999999955,0.000402528157040133,672.8755593658227
Mintlify,Expandable API fields,desktop,1,https://upstash.mintlify.dev/docs/redis/sdks/ts/commands/string/set,2026-09-17T09:00:31.729Z,13.4.1,97,522.012302799005,701.0225827980639,138.49999999999977,0.0001466717881634331,973.6599252142926
Mintlify,Expandable API fields,desktop,2,https://upstash.mintlify.dev/docs/redis/sdks/ts/commands/string/set,2026-09-17T09:00:37.693Z,13.4.1,78,523.0094322520224,1022.0159505348215,474.49864250767416,0.0002756117368231141,1026.6313067279173
Mintlify,Expandable API fields,desktop,3,https://upstash.mintlify.dev/docs/redis/sdks/ts/commands/string/set,2026-09-17T09:04:30.646Z,13.4.1,97,719.0037813592013,1181.0207974756077,0,0,776.5901727668818
Mintlify,Expandable API fields,desktop,4,https://upstash.mintlify.dev/docs/redis/sdks/ts/commands/string/set,2026-09-17T10:46:22.798Z,13.4.1,90,524.0075129328515,1142.0324773841753,221.00000000000045,0.0002756117368231141,983.3158829363404
Mintlify,Expandable API fields,desktop,5,https://upstash.mintlify.dev/docs/redis/sdks/ts/commands/string/set,2026-09-17T10:52:09.771Z,13.4.1,91,523.0124906390938,1022.0287522824899,210.99999999999977,0.0002756117368231141,1033.0236126519762
Mintlify,Expandable API fields,desktop,6,https://upstash.mintlify.dev/docs/redis/sdks/ts/commands/string/set,2026-09-17T10:56:30.689Z,13.4.1,72,523.0143839411759,982.0255723360667,759.9965903551918,0.0001466717881634331,1213.0626244170135
Mintlify,Expandable API fields,desktop,7,https://upstash.mintlify.dev/docs/redis/sdks/ts/commands/string/set,2026-09-17T11:00:39.975Z,13.4.1,82,524.0092204896606,1062.020514646841,351.9999999999993,0.0001466717881634331,1224.2274609720246
Mintlify,Expandable API fields,desktop,8,https://upstash.mintlify.dev/docs/redis/sdks/ts/commands/string/set,2026-09-17T11:05:00.791Z,13.4.1,94,523.0043586062494,1182.014560744621,148.00000000000023,0.0001466717881634331,1067.6562730632486
Mintlify,Expandable API fields,desktop,9,https://upstash.mintlify.dev/docs/redis/sdks/ts/commands/string/set,2026-09-17T11:09:06.799Z,13.4.1,74,522.0077969221677,1061.0166843526727,564.9999999999986,0.0001466717881634331,1266.1762837853043
Mintlify,Expandable API fields,desktop,10,https://upstash.mintlify.dev/docs/redis/sdks/ts/commands/string/set,2026-09-17T11:13:39.900Z,13.4.1,76,524.0070053592848,1062.012847973173,495.5000000000015,0.0001466717881634331,1248.2524192263138
Docs7,Expandable API fields,mobile,1,https://upstash-docs.docs7.io/docs/redis/sdks/ts/commands/string/set,2026-09-17T09:00:14.913Z,13.4.1,82,1201.0027722096297,2551.006930524074,567.9999999999995,0,2091.042871600935
Docs7,Expandable API fields,mobile,2,https://upstash-docs.docs7.io/docs/redis/sdks/ts/commands/string/set,2026-09-17T09:00:37.242Z,13.4.1,67,3419.0053554585074,5626.027792189036,111.5,0,5664.705936115536
Docs7,Expandable API fields,mobile,3,https://upstash-docs.docs7.io/docs/redis/sdks/ts/commands/string/set,2026-09-17T09:04:18.833Z,13.4.1,93,1201.0018545253797,3151.0058726637035,83.5,0,2363.8481179855617
Docs7,Expandable API fields,mobile,4,https://upstash-docs.docs7.io/docs/redis/sdks/ts/commands/string/set,2026-09-17T10:46:12.962Z,13.4.1,67,2935.0034438678454,9219.94727015327,162,0,3896.0904441505845
Docs7,Expandable API fields,mobile,5,https://upstash-docs.docs7.io/docs/redis/sdks/ts/commands/string/set,2026-09-17T10:52:01.916Z,13.4.1,94,1201.0023121598833,2326.0052023597373,221.5,0,2161.8510272081785
Docs7,Expandable API fields,mobile,6,https://upstash-docs.docs7.io/docs/redis/sdks/ts/commands/string/set,2026-09-17T10:56:18.567Z,13.4.1,95,1201.003275293603,2851.0092799985414,102.49999999999955,0,1789.729746464114
Docs7,Expandable API fields,mobile,7,https://upstash-docs.docs7.io/docs/redis/sdks/ts/commands/string/set,2026-09-17T11:00:26.309Z,13.4.1,58,3437.0053243552406,9533.956456726224,296,0,5290.8543682185755
Docs7,Expandable API fields,mobile,8,https://upstash-docs.docs7.io/docs/redis/sdks/ts/commands/string/set,2026-09-17T11:04:45.315Z,13.4.1,88,1201.0018436435466,3076.0056845676027,289.5,0,1709.3972244068646
Docs7,Expandable API fields,mobile,9,https://upstash-docs.docs7.io/docs/redis/sdks/ts/commands/string/set,2026-09-17T11:09:02.587Z,13.4.1,96,1201.5037702079903,2401.508797151978,130.5,0,2189.734408560036
Docs7,Expandable API fields,mobile,10,https://upstash-docs.docs7.io/docs/redis/sdks/ts/commands/string/set,2026-09-17T11:13:33.363Z,13.4.1,56,3458.002309959553,9483.48156490111,347,0,5493.3516339623475
Mintlify,Expandable API fields,mobile,1,https://upstash.mintlify.dev/docs/redis/sdks/ts/commands/string/set,2026-09-17T09:00:19.669Z,13.4.1,47,2102.0118497172357,9463.55677989509,850.5,0,6694.892438033554
Mintlify,Expandable API fields,mobile,2,https://upstash.mintlify.dev/docs/redis/sdks/ts/commands/string/set,2026-09-17T09:15:52.200Z,13.4.1,46,3589.507513619424,13765.05392711629,612.5,0,6816.033941832742
Mintlify,Expandable API fields,mobile,3,https://upstash.mintlify.dev/docs/redis/sdks/ts/commands/string/set,2026-09-17T09:04:24.306Z,13.4.1,60,3178.003370951449,7426.032024038766,0,0,17006.59195640273
Mintlify,Expandable API fields,mobile,4,https://upstash.mintlify.dev/docs/redis/sdks/ts/commands/string/set,2026-09-17T10:46:16.178Z,13.4.1,63,2102.0035153126832,5477.010106523967,514,0,3917.3076616583517
Mintlify,Expandable API fields,mobile,5,https://upstash.mintlify.dev/docs/redis/sdks/ts/commands/string/set,2026-09-17T10:52:06.939Z,13.4.1,44,3692.0071686943,11079.08388748246,739.5,0,6814.271468703724
Mintlify,Expandable API fields,mobile,6,https://upstash.mintlify.dev/docs/redis/sdks/ts/commands/string/set,2026-09-17T10:56:22.352Z,13.4.1,46,3626.0030152463933,12452.048846991573,642.5,0,6720.206629486762
Mintlify,Expandable API fields,mobile,7,https://upstash.mintlify.dev/docs/redis/sdks/ts/commands/string/set,2026-09-17T11:00:27.547Z,13.4.1,52,2103.0109508875203,8061.046997558937,706,0,5364.732779455201
Mintlify,Expandable API fields,mobile,8,https://upstash.mintlify.dev/docs/redis/sdks/ts/commands/string/set,2026-09-17T11:04:51.281Z,13.4.1,45,2101.5099112328294,9613.047904292012,980.5,0,6451.389105826316
Mintlify,Expandable API fields,mobile,9,https://upstash.mintlify.dev/docs/redis/sdks/ts/commands/string/set,2026-09-17T11:09:04.364Z,13.4.1,52,4808.029896330304,14722.90385378969,335,0,7147.722643569974
Mintlify,Expandable API fields,mobile,10,https://upstash.mintlify.dev/docs/redis/sdks/ts/commands/string/set,2026-09-17T11:13:37.637Z,13.4.1,44,3663.0056013252397,14738.742686667598,710,0,6608.234205199982
Docs7,Video and component catalog,desktop,1,https://upstash-docs.docs7.io/docs/workflow/getstarted,2026-09-17T08:58:38.838Z,13.4.1,83,566.0019619790144,701.0005650525882,368.15920411983143,0.000402528157040133,1107.6364441707374
Docs7,Video and component catalog,desktop,2,https://upstash-docs.docs7.io/docs/workflow/getstarted,2026-09-17T09:02:04.182Z,13.4.1,78,297.0006427024178,812.0023137287037,483.99993572975836,0.000402528157040133,1149.3323854947166
Docs7,Video and component catalog,desktop,3,https://upstash-docs.docs7.io/docs/workflow/getstarted,2026-09-17T09:16:05.828Z,13.4.1,90,566.0044368179239,641.0051448180466,256.49963251299687,0.000402528157040133,977.3110596660567
Docs7,Video and component catalog,desktop,4,https://upstash-docs.docs7.io/docs/workflow/getstarted,2026-09-17T10:48:46.969Z,13.4.1,70,565.0027679244539,921.0045887858358,937.0000000000002,0.000402528157040133,1270.7688517161437
Docs7,Video and component catalog,desktop,5,https://upstash-docs.docs7.io/docs/workflow/getstarted,2026-09-17T10:50:31.960Z,13.4.1,77,564.504384134167,801,504.99956158658347,0.000402528157040133,1207.0951158389337
Docs7,Video and component catalog,desktop,6,https://upstash-docs.docs7.io/docs/workflow/getstarted,2026-09-17T10:57:50.260Z,13.4.1,78,564.0026879394638,761.0021528269351,501.9998733631212,0.000402528157040133,1085.6597620233351
Docs7,Video and component catalog,desktop,7,https://upstash-docs.docs7.io/docs/workflow/getstarted,2026-09-17T10:59:00.955Z,13.4.1,85,941.0031431699848,1161.0099218786509,276.9996325230127,0.000402528157040133,1232.3464809951352
Docs7,Video and component catalog,desktop,8,https://upstash-docs.docs7.io/docs/workflow/getstarted,2026-09-17T11:06:14.986Z,13.4.1,89,288.00143600762374,641.0040208213466,268.99992214577696,0.000402528157040133,1090.2732478115636
Docs7,Video and component catalog,desktop,9,https://upstash-docs.docs7.io/docs/workflow/getstarted,2026-09-17T11:07:01.370Z,13.4.1,74,563.0035237907065,801.0037260175116,613.999751121416,0.000402528157040133,1206.775072137423
Docs7,Video and component catalog,desktop,10,https://upstash-docs.docs7.io/docs/workflow/getstarted,2026-09-17T11:15:00.787Z,13.4.1,76,615.0035444375678,781.0052292141463,538.4998505938815,0.000402528157040133,1289.492567528191
